age,at_risk,hits,hazard,hazard_control,hazard_delta,symbol,outcome
48,2,0,0.0,0.013157894736842105,-0.013157894736842105,BTCUSDT,range_expansion
49,2,1,0.5,0.0,0.5,BTCUSDT,range_expansion
50,1,0,0.0,0.02666666666666667,-0.02666666666666667,BTCUSDT,range_expansion
51,1,0,0.0,0.0273972602739726,-0.0273972602739726,BTCUSDT,range_expansion
52,1,1,1.0,0.014084507042253521,0.9859154929577465,BTCUSDT,range_expansion
53,0,0,,0.0,0.0,BTCUSDT,range_expansion
54,0,0,,0.02857142857142857,-0.02857142857142857,BTCUSDT,range_expansion
55,0,0,,0.0,0.0,BTCUSDT,range_expansion
56,0,0,,0.014705882352941176,-0.014705882352941176,BTCUSDT,range_expansion
57,0,0,,0.0,0.0,BTCUSDT,range_expansion
58,0,0,,0.029850746268656716,-0.029850746268656716,BTCUSDT,range_expansion
59,0,0,,0.015384615384615385,-0.015384615384615385,BTCUSDT,range_expansion
60,0,0,,0.015625,-0.015625,BTCUSDT,range_expansion
61,0,0,,0.0,0.0,BTCUSDT,range_expansion
62,0,0,,0.0,0.0,BTCUSDT,range_expansion
63,0,0,,0.015873015873015872,-0.015873015873015872,BTCUSDT,range_expansion
64,0,0,,0.0,0.0,BTCUSDT,range_expansion
65,0,0,,0.03225806451612903,-0.03225806451612903,BTCUSDT,range_expansion
66,0,0,,0.03333333333333333,-0.03333333333333333,BTCUSDT,range_expansion
67,0,0,,0.0,0.0,BTCUSDT,range_expansion
68,0,0,,0.034482758620689655,-0.034482758620689655,BTCUSDT,range_expansion
69,0,0,,0.0,0.0,BTCUSDT,range_expansion
70,0,0,,0.0,0.0,BTCUSDT,range_expansion
71,0,0,,0.017857142857142856,-0.017857142857142856,BTCUSDT,range_expansion
72,0,0,,0.01818181818181818,-0.01818181818181818,BTCUSDT,range_expansion
73,0,0,,0.018518518518518517,-0.018518518518518517,BTCUSDT,range_expansion
74,0,0,,0.0,0.0,BTCUSDT,range_expansion
75,0,0,,0.0,0.0,BTCUSDT,range_expansion
76,0,0,,0.0,0.0,BTCUSDT,range_expansion
77,0,0,,0.0,0.0,BTCUSDT,range_expansion
78,0,0,,0.0,0.0,BTCUSDT,range_expansion
79,0,0,,0.018867924528301886,-0.018867924528301886,BTCUSDT,range_expansion
80,0,0,,0.038461538461538464,-0.038461538461538464,BTCUSDT,range_expansion
81,0,0,,0.0,0.0,BTCUSDT,range_expansion
82,0,0,,0.0,0.0,BTCUSDT,range_expansion
83,0,0,,0.02,-0.02,BTCUSDT,range_expansion
84,0,0,,0.04081632653061224,-0.04081632653061224,BTCUSDT,range_expansion
85,0,0,,0.0,0.0,BTCUSDT,range_expansion
86,0,0,,0.0,0.0,BTCUSDT,range_expansion
87,0,0,,0.0,0.0,BTCUSDT,range_expansion
88,0,0,,0.02127659574468085,-0.02127659574468085,BTCUSDT,range_expansion
89,0,0,,0.0,0.0,BTCUSDT,range_expansion
90,0,0,,0.021739130434782608,-0.021739130434782608,BTCUSDT,range_expansion
91,0,0,,0.022222222222222223,-0.022222222222222223,BTCUSDT,range_expansion
92,0,0,,0.022727272727272728,-0.022727272727272728,BTCUSDT,range_expansion
93,0,0,,0.023255813953488372,-0.023255813953488372,BTCUSDT,range_expansion
94,0,0,,0.0,0.0,BTCUSDT,range_expansion
95,0,0,,0.0,0.0,BTCUSDT,range_expansion
96,0,0,,0.0,0.0,BTCUSDT,range_expansion
1,56,6,0.10714285714285714,0.0,0.10714285714285714,ETHUSDT,secondary_shock
2,50,6,0.12,0.0,0.12,ETHUSDT,secondary_shock
3,44,2,0.045454545454545456,0.0035714285714285713,0.04188311688311688,ETHUSDT,secondary_shock
4,42,2,0.047619047619047616,0.0,0.047619047619047616,ETHUSDT,secondary_shock
5,40,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
6,40,1,0.025,0.0,0.025,ETHUSDT,secondary_shock
7,39,8,0.20512820512820512,0.0,0.20512820512820512,ETHUSDT,secondary_shock
8,31,6,0.1935483870967742,0.0,0.1935483870967742,ETHUSDT,secondary_shock
9,25,2,0.08,0.0,0.08,ETHUSDT,secondary_shock
10,23,7,0.30434782608695654,0.0035842293906810036,0.30076359669627556,ETHUSDT,secondary_shock
11,16,2,0.125,0.0,0.125,ETHUSDT,secondary_shock
12,14,2,0.14285714285714285,0.0,0.14285714285714285,ETHUSDT,secondary_shock
13,12,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
14,12,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
15,12,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
16,12,1,0.08333333333333333,0.0,0.08333333333333333,ETHUSDT,secondary_shock
17,11,0,0.0,0.007194244604316547,-0.007194244604316547,ETHUSDT,secondary_shock
18,11,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
19,11,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
20,11,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
21,11,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
22,11,0,0.0,0.0036231884057971015,-0.0036231884057971015,ETHUSDT,secondary_shock
23,11,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
24,11,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
25,11,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
26,11,0,0.0,0.0036363636363636364,-0.0036363636363636364,ETHUSDT,secondary_shock
27,11,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
28,11,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
29,11,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
30,11,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
31,11,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
32,11,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
33,11,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
34,11,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
35,11,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
36,11,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
37,11,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
38,11,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
39,11,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
40,11,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
41,11,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
42,11,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
43,11,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
44,11,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
45,11,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
46,11,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
47,11,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
48,11,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
49,11,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
50,11,0,0.0,0.0036496350364963502,-0.0036496350364963502,ETHUSDT,secondary_shock
51,11,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
52,11,1,0.09090909090909091,0.0,0.09090909090909091,ETHUSDT,secondary_shock
53,10,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
54,10,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
55,10,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
56,10,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
57,10,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
58,10,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
59,10,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
60,10,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
61,10,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
62,10,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
63,10,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
64,10,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
65,10,1,0.1,0.0,0.1,ETHUSDT,secondary_shock
66,9,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
67,9,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
68,9,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
69,9,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
70,9,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
71,9,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
72,9,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
73,9,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
74,9,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
75,9,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
76,9,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
77,9,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
78,9,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
79,9,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
80,9,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
81,9,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
82,9,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
83,9,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
84,9,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
85,9,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
86,9,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
87,9,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
88,9,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
89,9,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
90,9,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
91,9,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
92,9,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
93,9,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
94,9,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
95,9,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
96,9,0,0.0,0.0,0.0,ETHUSDT,secondary_shock
1,56,49,0.875,0.08571428571428572,0.7892857142857143,ETHUSDT,range_expansion
2,7,2,0.2857142857142857,0.05859375,0.2271205357142857,ETHUSDT,range_expansion
3,5,1,0.2,0.04564315352697095,0.15435684647302905,ETHUSDT,range_expansion
4,4,0,0.0,0.0782608695652174,-0.0782608695652174,ETHUSDT,range_expansion
5,4,0,0.0,0.04716981132075472,-0.04716981132075472,ETHUSDT,range_expansion
6,4,0,0.0,0.0594059405940594,-0.0594059405940594,ETHUSDT,range_expansion
7,4,0,0.0,0.07368421052631578,-0.07368421052631578,ETHUSDT,range_expansion
8,4,0,0.0,0.03977272727272727,-0.03977272727272727,ETHUSDT,range_expansion
9,4,0,0.0,0.05325443786982249,-0.05325443786982249,ETHUSDT,range_expansion
10,4,0,0.0,0.05,-0.05,ETHUSDT,range_expansion
11,4,0,0.0,0.046052631578947366,-0.046052631578947366,ETHUSDT,range_expansion
12,4,0,0.0,0.04827586206896552,-0.04827586206896552,ETHUSDT,range_expansion
13,4,0,0.0,0.07971014492753623,-0.07971014492753623,ETHUSDT,range_expansion
14,4,0,0.0,0.047244094488188976,-0.047244094488188976,ETHUSDT,range_expansion
15,4,0,0.0,0.05785123966942149,-0.05785123966942149,ETHUSDT,range_expansion
16,4,0,0.0,0.07894736842105263,-0.07894736842105263,ETHUSDT,range_expansion
17,4,0,0.0,0.05714285714285714,-0.05714285714285714,ETHUSDT,range_expansion
18,4,0,0.0,0.030303030303030304,-0.030303030303030304,ETHUSDT,range_expansion
19,4,0,0.0,0.0,0.0,ETHUSDT,range_expansion
20,4,0,0.0,0.052083333333333336,-0.052083333333333336,ETHUSDT,range_expansion
21,4,1,0.25,0.04395604395604396,0.20604395604395603,ETHUSDT,range_expansion
22,3,0,0.0,0.05747126436781609,-0.05747126436781609,ETHUSDT,range_expansion
23,3,0,0.0,0.036585365853658534,-0.036585365853658534,ETHUSDT,range_expansion
24,3,0,0.0,0.012658227848101266,-0.012658227848101266,ETHUSDT,range_expansion
25,3,0,0.0,0.07692307692307693,-0.07692307692307693,ETHUSDT,range_expansion
26,3,0,0.0,0.027777777777777776,-0.027777777777777776,ETHUSDT,range_expansion
27,3,0,0.0,0.08571428571428572,-0.08571428571428572,ETHUSDT,range_expansion
28,3,0,0.0,0.046875,-0.046875,ETHUSDT,range_expansion
29,3,0,0.0,0.01639344262295082,-0.01639344262295082,ETHUSDT,range_expansion
30,3,0,0.0,0.0,0.0,ETHUSDT,range_expansion
31,3,0,0.0,0.016666666666666666,-0.016666666666666666,ETHUSDT,range_expansion
32,3,0,0.0,0.01694915254237288,-0.01694915254237288,ETHUSDT,range_expansion
33,3,0,0.0,0.034482758620689655,-0.034482758620689655,ETHUSDT,range_expansion
34,3,0,0.0,0.017857142857142856,-0.017857142857142856,ETHUSDT,range_expansion
35,3,0,0.0,0.07272727272727272,-0.07272727272727272,ETHUSDT,range_expansion
36,3,0,0.0,0.058823529411764705,-0.058823529411764705,ETHUSDT,range_expansion
37,3,0,0.0,0.041666666666666664,-0.041666666666666664,ETHUSDT,range_expansion
38,3,0,0.0,0.043478260869565216,-0.043478260869565216,ETHUSDT,range_expansion
39,3,0,0.0,0.045454545454545456,-0.045454545454545456,ETHUSDT,range_expansion
40,3,0,0.0,0.047619047619047616,-0.047619047619047616,ETHUSDT,range_expansion
41,3,0,0.0,0.05,-0.05,ETHUSDT,range_expansion
42,3,0,0.0,0.0,0.0,ETHUSDT,range_expansion
43,3,0,0.0,0.02631578947368421,-0.02631578947368421,ETHUSDT,range_expansion
44,3,0,0.0,0.08108108108108109,-0.08108108108108109,ETHUSDT,range_expansion
